character_mal_id,nickname
128212,The Blitzkrieg Baron
128212,Sakai Rihito
128211,Riri-chan
128211,Snooty Sanada
128141,Sensei
128140,Sensei
128115,Lloigor
128109,Yukki
128108,Mattsun
128100,Noh Mask Rider
128089,M. furfur
128081,Nao
128056,Rengie
128051,Porcupine
128049,Macchan
128040,P. chrysogenum
128039,The Subjugator of Cross
128018,Master Asrut
128012,Wakazou
128001,The Great Shikijou
127996,Haruna
127994,AK74
127993,Queen of Monomania
127991,Guken
127989,Mami
127967,Steph
127966,Sandra
127965,Clara Lamperouge
127955,Марсил Малахов
127954,Viscount
127953,Count
127948,The Empire's Assassin Blade
127945,Chuusuri/Mimi
127944,Witch of the Rift
127941,Akkun
127935,Tylostoma's Captain
127927,Humanity's Final Existence
127927,Orange Seed
127901,Vlad III
127901,The Impaler Prince
127886,The Cheery Berserker
127884,Silver
127873,New Thunder Technologies Agent
127868,Professor Viper
127868,Thelonious Viper
127864,No.7
127838,Holy Royal Sword
127837,Cure Scarlet
127837,Twilight
127837,Princess of Despair
127837,Black Princess
127836,The Scorpion
127835,Bultokari
127834,Commissioner
127831,Granny
127824,Kenpachi
127820,S. cerevisiae
127817,Flu
127814,C. diphtheriae
127813,L. jugurti
127812,L. lactis
127784,Kodain
127770,Astaroth
127770,The One who Controls Techniques and Laws
127770,Satan Blue
127764,Destruction God
127759,The D
127757,Linda
127753,Genghis Khan
127749,Manager
127713,Marlene
127707,Khamen Khamen
127653,Empee
127652,Flower Prince
127643,Hishiron
127640,Flashy Ooga
127556,Flea
127550,The Invisible Man
127533,Shuusaimaru
127530,Tensaimaru
127527,Snake Hands
127525,Silver Princess
127490,Turtle Man
127482,Deep Throat
127475,Zan
127474,Jimmy Firecracker
127473,Kozue-chan
127471,Lemlia
127469,Spice
127468,Riri
127437,Doskoi
127437,Doscoy
127436,X.S. Cash
127436,X.S. Kash
127432,Granny
127424,Inspector Detector
127423,Sparky
127422,Chim Chim
127421,Trixie
127420,Mom Racer
127419,Pops Racer
127418,Spritle Racer
127417,Yassan
127414,Ero-Chief
127413,Takakura Kenji
127399,Nishinomiya Ryuutarou
127399,Your Highness Luke
127399,Manager Nishinomiya
127385,Raika
127381,Bomber
127380,Sniper
127379,Big Mouth
127377,Fast Draw
127371,Shuu-chan
127360,藤原道隆
127346,Lamvanein
127345,Enedora
127345,Mr. Black Trigger
127344,Councillor
127337,Ham-san
127321,Student Council President
127320,Goddess
127316,Waaya
127315,Pull
127307,Fuku-chan
127279,Blaze
127278,T-Bone
127277,Thunder
127276,Frost
127275,Howard X Miller
127274,Sartyr
127274,Curry Mask
127273,Mr. Shroud
127268,Mikado
127265,Tamagawa Maki
127248,Momo
127241,Roku
127152,Eriuddo
127152,Eliwood of Pherae
127149,Taishaku-ten
127143,Baraqiel
127143,Barkiel
127120,Noel
127112,Eruna's Mom
127111,Sarina
127106,Shochou
127105,Specs
127105,Jim E. Lovelock
127102,Al Cu Ad Solte
127101,Chaplain
127050,Daimiko
127041,Mad Dog
127040,Lin Meng
127028,Kogane
127028,Big Setter
127023,Glass Happiness
127022,Mira
126982,Chris
126968,Alter Ego M
126968,Lip
126909,Tadatsu
126902,Blaze Meteor Dragon
126887,T. rubrum
126877,A. sojae
126860,Michel
126860,Death Boss
126860,Undie Boss
126859,Ginko
126859,Pink Argus
126858,Jun Kashihara
126857,Ma-ya
126857,Big Sis
126857,Big Maya
126856,Ta-chan
126856,Deja Vu Boy
126856,Tatsu
126815,Metsuko
126815,Achiki
126807,Mocha
126798,Genius of Summoning
126783,Boris
126756,Hina
126727,Mayu
126724,Rose
126695,Hasse
126678,Kinjiro statue
126664,Oyazi
126664,Old Man
126627,Hime
126626,Icchan
126625,Nana
126623,Moru
126620,Junk
126620,Yakki
126582,Crasher
126529,Fabian
126526,Toki
126525,Princess
126525,Julas
126522,Henchman
126485,Dark Oroboros
126483,Dark Bat
126479,Lotty
126479,The Shut-In Princess
126478,Headless Knight
126398,Akenon
126397,Nazukin
126395,Miyabin
126394,Takkun
126393,Issun-boushi
126392,Kintarou
126391,Otohime
126390,Momotarou
126389,Kaitou Ura
126382,The Witch
126382,The Vixen
126377,Major Minor
126373,Juvel Valentin
126367,PonPon
126340,Homunculus
126306,Shishishi
126302,Setag
126299,Yokkun
126294,Oshige
126287,Tanya
126285,Cathy
126283,Nogame-sensei
126232,Lapra
126228,クリスティーナ・ロートシルト
126145,Joeri
126141,Nozo
126140,Haruru
126136,Big Brother
126105,Yosshun
126087,Sheila
126083,Evil Shenron
126083,Black Smoke Shenron
126083,Black Smoke Dragon
126079,Hebi hime
126079,Jadoushin
126077,Colt
126067,Silver
126064,Angie
126047,Toolo
126045,Ginger
126044,Suu Shinron
126044,Nuova Shenron
126044,Four-Star Dragon
126043,Uu Shinron
126043,Rage Shenron
126043,Five-Star Dragon
126042,Ryuu Shinron
126042,Oceanus Shenron
126042,Six-Star Dragon
126041,Naturon Shenron
126041,Seven-Star Dragon
126041,Shu Shenron
126040,Eis Shenron
126040,Ice Shenron
126040,Three-Star Dragon
126000,Ayatsuji
125996,Goya
125995,Iku
125993,Imuya
125969,Deus Ex Machina III
125969,DEM III
125933,Black Baron
125932,Kanpyo-kun
125932,The Splinter
125932,Mr. Enema
125923,Magure
125916,Queen of Disaster
125915,C. trichoides
125908,Shu
125891,Bababa-ba Ba-baba
125874,Silent Diva
125873,Dark Ray Disaster
125872,Tempest Judge
125871,Grave Phantom
125869,Equipment Smith
125864,Staff General's Attache
125862,Leia
125860,Gyurazo
125832,Harpy
125830,Khoo Fu-Ling
125830,Cu Chulainn
125802,Puriketsu
125800,Myaa
125799,Nayu
125785,Kirk
125784,Five Elements Demon King
125779,Kalman I
125779,North God
125779,Carl
125778,Kalman II
125778,North God
125778,Earl
125778,Shandor von Grandeur
125777,Kalman III
125777,North God
125777,Alek
125776,Dragon God
125775,Plundering Demon King
125774,Face Demon King
125773,Light Demon King
125772,Alluring Demon King
125768,Twin Emperor
125748,Yagamata sensei
125744,Shirabaka-san
125743,Suzuhina
125733,Mama
125711,King
125711,Red Dragon
125707,Apollon
125695,Megawacchi
125657,Zinnia
125656,7th Elder
125655,5th Elder
125653,Mana-san
125653,Mana-chan
125642,Shuu-chan
125641,Senpai
125639,Seven Star Sword King
125638,Twin Wings
125637,Sword Emperor of Wind
125611,Rieru
125593,Nurse
125580,Beth
125572,Cronkine
125554,Gai no Jou
125553,Shou-chan
125552,Gou-chan
125551,Raicchi
125550,Vul-chan
125549,Pan-san
125548,Pon-chan
125547,Liger-sama
125528,Hugo
125528,Pawn of Fusion
125460,Yu-chan
125455,Ultraman
125442,Akko
125437,Kory
125436,The Swan
125435,Noah
125428,Knight Lancer
125427,Hiro-kun
125398,Marusou
125398,Kikuchi
125352,Elly
125349,Marie
125320,Buchou
125319,White
125318,Pinky
125317,Little
125314,Amnesia
125314,Maname
125311,Dark Ninja
125288,Number 25
125273,The Ruler
125269,Alex-chan
125267,Zen Master
125264,Newspaper Seller
125263,Kei
125262,Hagito
125262,Hagito
125262,Hagito
125246,William Sansei
125246,William the 3rd
125244,Admiral Perry
125243,J. B. Rhine
125238,H. G. Wells
125225,Ion
125191,Princess 
125172,Isshou
125171,Sanshou
125171,Warrior of Sound
125165,Rokushou
125164,Jusshou
125160,Mr. Hans Charles Grimm
125158,Zetsubou-kun
125158,Emo-boy
125158,The Unknown Sad Sack
125156,Speer
125153,Hell Dolphin
125152,Coconut
125152,Mr. KoKOnuts
125142,Mrs. Grumpabit
125141,Grumpabit
125140,Scarybit
125139,Elderbit
125136,Megu-nee
125135,Mii-kun
125134,Granny
125125,Emilio
125125,Material Merchant
125124,The Wind Vestal
125123,The Miracle
125121,Mayor Bossabit
125120,Dr. Snoozeabit
125117,Master
125116,Garre Glandol
125114,Teenybit
125104,Non Kuro
125100,Ooyama Mitsuchihime
125093,Eye Yang
125092,Phantom Thief
125090,Monkey King
125089,Demi-Fiend
125084,The Media Queen 
125076,White Lion
125068,Soujou
125066,Anemone Coronria
125066,Iris Chrysographes
125056,Twin Dark
125055,Jinko/Man-Tiger
125045,Kan-U
125044,Kan-U
125041,Golden Ironman
125039,Master
125035,Toshoiin-chan
125034,Dimple
125031,Golden Luxury
125026,Perfect Dragon
125026,Soushin Anki
125022,Alice (with) Rabbit
125022,Guide Rabbit
125016,Fear Ghoul
125015,Mi Tarou
125015,Mi-chan
125014,Fear
125005,Thunderball
125004,Bulldozer
125003,Piledriver
125002,Wrecker
125001,Cottonmouth
125000,Diamondback
124999,King Cobra
124998,Crossbones
124997,Tiger Shark
124996,Abomination
124995,Baron Zemo
124994,Graviton
124993,Aoioni
124992,Modok
124992,M.O.D.O.K.
124991,Akaioni
124985,Chii-chan
124983,Acchan
124983,Plain girl
124973,Gunmaestro Smith
124968,Monpi
124961,King of Glandol
124960,The Silver Wolf Duke
124959,Queen of Mitragyna
124952,Anubisu-shin
124945,Professor
124941,Mochita
124936,Zel
124936,Executioner
124936,Prince of Darkness
124928,Boss
124924,Daughter
124923,Father
124910,Ninja Slayer
124910,Ichirou Morita
124901,Yume no naka no shinjin
124900,Anego
124899,Zamurai
124896,Kappa Kawatarou
124892,Amanjaku
124890,Edmund
124872,Admiral Perry
124871,Tortoise
124870,Hare
124865,Normal
124864,Leo
124863,Class rep
124849,Heizak
124847,Master of Fate
124844,Star Wraith
124834,Prince
124828,Eksam
124818,Dandy
124816,Hime
124797,Boss
124795,Teru
124785,Sukedachi #8
124784,Sheppard
124783,Sukedachi #2
124782,Sukedachi #7
124748,The Dragon Knight
124737,Arizona
124736,Freckle
124735,Nara-jjing
124734,Kimchi
124732,Yuno Kurosurii
124732,Meal-Saving Prince
124731,Asta Staria
124730,Jinzo
124727,Laloux
124707,Heavenly King
124707,The General
124705,Katsuta
124686,Odor
124677,Betrayed Expectations
124669,Leo
124668,Matome-kun
124656,God Eagle
124650,Roll-call Samurai
124641,The Professor
124640,Timmy
124633,Datenshi
124603,Lemon
124594,Shishi
124591,Kocchy
124591,Chief
124582,Vissius Adler
124579,Stocks
124577,Neißebach
124566,Suuko
124562,Mewmirin
124552,Curly
124525,Negroponty
124524,Rao
124520,Luglanju
124517,Satuu Pendragon
124515,Tama
124503,Papa-San
124503,Papa
124500,Mommy
124500,Mina-sensei
124500,Mama
124500,Mama-san
124486,Dok
124461,Hoghwood
124457,Konrad Linser
124455,Ulanfu
124455,Uranff
124446,Pletweri
124443,Colm
124442,Barni
124439,Wu
124424,Yurie
124423,Shin
124423,Hatsutarou
124422,Aubry Cockrane
124422,Aubley Cochrane
124417,Enrique Martino Borges de Arantes e Oliveira
124415,Xaniel
124412,Lufeber
124411,Dirxen
124387,Luciferion
124387,Lucifer
124380,Vargenzile
124371,Dähtlich Saucken
124365,Daria
124358,Analyst
124358,Info Broker
124351,The Florist
124348,João Rebelo
124348,Joanne Lebello
124327,Logia
124327,Logier
124326,Crirona
124321,Sawaki Aya
124295,Napoleon
124291,Mifa
124285,Clamp
124270,Yuriko
124265,Spider Man
124263,Charlie
124262,Patrick Lafcadio Hearn
124248,Wilkis Wilk
124246,Sandaime
124245,Samarun
124238,Thousand Hands
124236,Kaa-chan
124234,Puu
124233,Suu
124227,Chouji
124215,Maron Alliance
124215,Dango Banchou
124210,Woman of Steel
124207,Mario
124204,Mashu
124203,Ricotta
124202,Hime
124201,Riel
124158,Pfeiffel
124157,Wiesenhütter
124154,Radbranch
124154,Ratburf
124153,Mascarni
124123,Regen Cyborg
124094,Zannen na Genbu
124093,Zangyaku no Suzaku
124092,Zannin no Byakko
124091,Zankoku no Seiryuu
124080,Dark Cerberus
124077,Edga
124077,Guide
124064,Mana-chan
124048,Master
124037,Yusa Nishimori
124037,Yusarin
124021,Strange Juice
124019,Garusha Urufein
124019,Wolfram Vulpeen
124015,Zhn
124015,Chronos
124014,Niko
124014,Lei
124014,Philé
124009,Sylphid
123953,Haru
123940,Veteran Trainer
123937,Onitsune
123919,Naru-Naru
123912,Pochi
123911,Tayuu
123910,Shogun
123905,Shochou
123900,Torio
123891,Geppetto
123885,Guard Girl
123870,Chocobanana
123859,Princess
123859,Yuu Yuu
123858,Earl
123857,Gozen
123857,Jyunya
123856,Denka
123850,Stenka-Razin
123849,Ali-Baba
123847,Jorge Joestar
123835,Rumi
123821,Angelo
123797,Arias
123784,Mister
123783,Mister
123782,Clank
123781,Miss Killer
123781,Luna Ryder
123776,Goku
123766,Gusting Wind
123766,Bladed Thunder
123765,Yoko-chan
123764,Kit Blade
123763,Detective
123760,Mr. Mayor
123727,Life-Maker
123727,Ialda Baoth
123719,Euagro Zevon
123710,The Spaceman
123709,The Starchild
123708,The Demon
123707,The Cat
123703,Cigarette Guy
123700,the King of Rock and Roll
123689,Maruchinesu
123681,Blue Witch
123669,Ravelli
123643,Tiger
123615,Monkey With Glasses
123613,Soujou
123563,Qena
123541,Ashen Awakener
123541,Ashen Chevalier
123541,Divine Blade of Ash
123539,Prince of Arishima
123533,Small Person
123531,Girl of the Moon
123529,Man of the Earth
123527,Storyteller Girl
123525,Blake
123511,Nemesis
123487,Sally Saeba
123445,Tina
123399,Perman #4
123399,Peryan
123397,Mitchan
123395,Perman #2
123393,Superman
123381,Ivey
123349,Iwaccho
123327,Dai
123277,Lokoko
123255,Rintarou
123255,Rintaki
123237,Prince of Naga
123237,Rudran
123235,Old Mentor
123235,Beshuma
123179,Helio
123177,Antarc
123173,Benito
123167,Nepchi
123161,Goshe
123157,84
123157,33
123151,Dia
123147,Adamantite
123147,Vajra Mahametta Ratana Ksitigarbha
123135,Gold
123119,Futa-Futa
123071,Suzu-nee
123069,Takumin
123053,Shelley
123047,Reno
123045,Casanova
123041,Bacteria Ponta
123027,Grandpa Holmes
123005,Aya
122993,Tomo-chan
122985,Take-chan
122911,God of War
122911,Dragon of Echigo
122909,Eddie the Fast Break
122889,Sweet
122887,Mock
122867,Gene
122857,Unpleasant Demon King
122851,Hades
122841,Tia
122839,Riel
122837,Luna
122821,Yufi
122769,Unicorn
122767,Mr. X
122763,Snuggle
122761,Keiaru
122727,Pinky Monkey
122713,The Crow
122709,Sasha
122707,Erieri
122643,P
122635,Agent P
122631,Pooh Bear
122623,Anne of Austria
122605,Shio
122601,Kotarou Yanagisawa
122595,Poji
122569,The One-Handed King
122567,The Gunshot King
122567,The Heartbroken King
122565,The Administrator King
122563,The Lion King
122513,Wagahai
122479,Rosa Zypries
122471,Nabe
122449,Nakamura Jirokichi
122443,Yukari Tachibana
122399,Borick
122385,Yang
122379,Ice Scalpel
122375,Kerberos
122369,Nacchan
122365,Rui-Rui
122361,Cop
122337,Liv
122331,God
122331,Creator
122331,Tuner
122301,Tekko
122261,Death Elf
122261,Banshee
122245,Tanabe Junkichi
122225,Tanomo-butcho
122225,Tanomo-san
122225,Mr. Tanomo
122133,Number 101
122129,Proto Man
122129,Break Man
122127,Lord Cadaver
122127,Commander
122127,The Count
122127,The King of Necrophilia
122117,Princess Tilda
122101,Yuji Acid
122003,Will Of The Universe
122001,Lady Ina
121891,Tora-chan
121889,Sage of the Forest
121889,Magician
121889,Sage Sky Garden
121887,Student Global State
121885,The Genius History Student
121879,Border General
121873,Balrog
121867,Ally
121863,Doronjo
121823,Shinnosuke
121807,Princess Lemuria
121805,Professor
121791,Demon Emperor
121781,Rarz
121761,The Magician
121761,Belial Eye
121757,Vomit Girl
121755,Quan-cao of the Slashing Prison
121751,Hogan of the Meteor Fist
121737,Cementoss
121715,Kuro
121703,Cure Twinkle
121701,Cure Mermaid
121701,Academy Princess
121701,Minamin
121699,Cure Flora
121699,Haruharu
121605,Mikki
121561,Piximon
121561,Picklemon
121535,M
121525,Sensei 
121501,Kakunoshin
121499,Sakesaburo
121471,D
121465,Chid
121463,Ady
121461,Goddess
121407,Fuku-chan
121351,Barbie
121241,The Sun King
121235,Judo
121233,Ithaca
121215,Tiffa
121209,Yukiko
121191,Dokaben
121185,Eru
121153,Shadow
121151,Accessory Merchant
121145,Slave Trader
121139,Filolial Queen
121139,Carriage Hero
121123,Hunt Hero
121111,Book Hero
121109,Mirror Hero
121071,Mack
121037,The Lighting Empress
121019,American Cherry
121007,Barrage King
120961,Kuina
120899,Ding Dong Dash
120895,Kagenu
120839,Counsellor
120823,Maki-nya
120821,Mai Mai
120819,Aya
120803,Kululu
120799,Lia
120783,Pito
120781,LLENN
120781,Pink Devil
120679,Nameless Child
120621,Commander Eagle
120579,Seishuu Uemon-no-jou Muramasa Sansei
120579,Sengou Uemon-no-jou Muramasa Sansei
120579,Sandaime
120579,Third
120565,Theo Bold
120545,Otter
120483,Dylan Trimmer
120477,Jesse Rodgers
120403,Magician Slayer
120403,Princess of the Night
120403,Nightmare
120347,King of Depravity
120343,Wife
120315,Queen
120313,Pharaoh
120311,Daughter of the Nile
120275,Miruka
120231,Corporal
120231,Pochi
120217,Bomber
120197,Taku-nii
120197,Mikkun
120191,Führer
120183,Laala no Mama
120169,Mega Ne
120165,Arachne Guildy
120109,Queen
120103,Kyuuta
120101,Prince
120077,Chairman
120023,Midori
120005,Lion of Sagami
119933,Skelter Titan
119931,Skelter Flash
119929,Skelter Cosmos
119927,Skelter Wave
119837,Angel
119835,Lux
119827,Tendon
119823,Eddy
119805,Robot
119767,Tonzura
119765,Boyacky 
119763,Bon
119763,Kikuhiko
119763,Eighth Generation
119759,Kyouji
119757,Onsoku Saru
119743,Lesha
119737,The Armed Empress
119735,Maccha Green
119735,Ma-chan
119707,Salome-chan
119681,Dr Kim
119649,Sato Hiroshi
119635,Beelzebub
119629,Subtilizer
119629,Vector
119571,Duckling
119561,Mino
119557,Warrior
119539,Kaori-sensei
119537,Gon-chan
119533,Leader
119527,Tsukemono
119523,Czar Baldy Bald IV
119523,Smoothie the 4th
119521,Grape Juice
119519,Captain Battleship
119519,Capitan Incrociatore
119515,General Lee Fishcake
119495,Freezing Scarlet
119469,Duke Saturn
119463,Ilias Fragment
119461,Goddess of Venus
119459,Dean Narumi
119457,Venus Purple
119455,Frankenstein
119439,Athena
119437,Kuro
119435,Shiro
119435,White Tentacle Hair Princess
119421,The Demon Eater
119415,Legendary Zangyaku-san
119403,Knight-Commander
119399,Sonocchi
119391,Drunken Coach
119391,Warden of Hell
119383,Jumping Tiger
119333,Mashu
119327,Professor
119321,Creati
119315,Chaika Hartgen
119279,Venom
119277,White Tiger
119275,Nova
119273,Luke Cage
119273,Power Man
119271,Black Panther
119269,Falcon
119267,Ant-Man
119267,Giant-Man
119261,Kaa-kun
119261,Kyouichi
119257,Kimumo
119255,Pirate of Japan
119245,Girl
119243,Senpai
119219,Yoshihiko
119209,Froppy
119159,Diluted
119141,Shiro
119099,Gouache Brush
119097,Besh
119095,Cardinal
119085,Lukrut Volve
119001,Phoebus Apollo
118987,2nd Lieutenant 
118985,1st Lieutenant 
118981,Sou
118979,Barbarian
118979,Tatsu
118977,Tora
118853,Mr. S
118853,Eiichirou
118845,Tony
118843,Little G
118839,Kyato
118835,Claire Farron
118835,Eclair Farron
118835,Savior
118827,Jaw
118827,Jou
118827,Parasite
118793,Aya-chan
118783,Valuable Knight
118779,Sword Demon
118777,Ferris
118773,Al
118771,Prisca Benedict
118767,Betty
118767,Beako
118749,Bowel Hunter
118737,Satella
118737,Lia
118737,Emily
118737,Witch of Frost
118737,Half-Devil
118737,Witch's Daughter
118735,Barusu
118735,Little Girl User
118735,Natsumi Schwartz
118735,Child of War
118721,Yatori
118719,The Invincible Lazy General
118703,Mechanized Space Ninja
118691,Agent Clover
118681,Cyan
118657,Chargebolt
118643,System
118623,Lucky
118607,Leo
118603,Brendan
118583,Ironbeard
118487,Red Riot
118469,Favo de mel
118401,Vicious Whip
118375,The Abyss Lord
118369,Brave
118357,Fay
118349,CZ
118349,Shizu
118331,Siune
118311,Knukle Guard
118311,Twin Swords
118309,Knukle Guard
118309,Twin Swords
118307,Light and Darkness Wii Taa
118305,Peacock Sword
118299,Water God
118289,Sukeakoto of Time
118287,Karowante of Insight
118285,Yuzuru of Atonement
118283,Sylvaril of the Void
118279,Dragon King
118277,Almanfi of the Bright
118261,Tona
118255,Demon God
118255,Technique God
118253,Human God
118243,Julie
118241,Head-Ripping Prince
118215,Sword God
118209,Death God
118165,Jackie
118161,Atofe
118161,Immortal Demon King
118029,Prince
118029,Katsuo
118025,Glasses
118021,Kotomi
117991,Tough
117921,Toshinori Yagi
117917,Uravity
117915,The Erasing Hero
117915,Eraserhead
117913,Ingenium
117911,Kacchan
117911,Great Explosion Murder God Dynamight
117909,Deku
117905,Julia
117891,Rat
117887,Shi-chan
117841,Vice Commander
117815,Wally
117813,Pear
117809,Darin
117809,Cherry
117807,Berry
117801,Little Mouse
117793,Violet Dancer
117773,Chevalier Perlite
117771,Chevalier Argent
117769,Chevalier White
117767,Don of Haccone
117765,Battle Lover Vesta
117763,Battle Lover Sulfur
117761,Battle Lover Épinard
117759,Battle Lover Cerulean
117757,Battle Lover Scarlet
117747,Nabel
117647,Storm Cat
117641,Cyclops
117633,Child of the Black Dragon
117613,Machine Gun
117611,Benkei
117563,Yana
117517,Bolt
117505,Mephistopheles
117445,Noble Thief
117357,Dr. Othello
117311,Onna 1
117311,Woman 1
117309,Restroom Sayoko 
117299,Dontetsu Kishi
117299,Dull Iron Knight
117297,Onna Kishi
117297,Female Knight
117295,Blacksmith-san
117289,Alchemist-san
117287,Gobue
117287,Asue
117287,Terra
117285,Darkness
117283,Gobusato
117283,Hobusato
117283,Burasato
117223,Goddess of Water
117223,Damegami
117189,Demon Detective
