mal_id,watching,completed,on_hold,dropped,plan_to_watch,total,score_1_votes,score_1_percentage,score_2_votes,score_2_percentage,score_3_votes,score_3_percentage,score_4_votes,score_4_percentage,score_5_votes,score_5_percentage,score_6_votes,score_6_percentage,score_7_votes,score_7_percentage,score_8_votes,score_8_percentage,score_9_votes,score_9_percentage,score_10_votes,score_10_percentage
60416,276,323,35,69,224,927,6.0,2.1,0.0,0.0,1.0,0.4,6.0,2.1,9.0,3.2,32.0,11.4,76.0,27.1,68.0,24.3,27.0,9.6,55.0,19.6
47736,4,30,0,25,25,84,1.0,6.3,0.0,0.0,0.0,0.0,2.0,12.5,0.0,0.0,4.0,25.0,2.0,12.5,0.0,0.0,1.0,6.3,6.0,37.5
54029,2142,24378,534,281,8401,35736,72.0,0.4,57.0,0.3,78.0,0.4,107.0,0.6,255.0,1.4,703.0,3.9,3059.0,17.0,6328.0,35.1,4323.0,24.0,3038.0,16.9
59150,1512,5558,332,140,6430,13972,16.0,0.4,4.0,0.1,10.0,0.2,13.0,0.3,59.0,1.4,160.0,3.8,734.0,17.4,1446.0,34.2,968.0,22.9,815.0,19.3
45556,4247,58333,904,604,15846,79934,340.0,0.8,262.0,0.6,266.0,0.6,286.0,0.7,441.0,1.0,1256.0,2.9,5690.0,13.0,14182.0,32.4,12640.0,28.9,8349.0,19.1
40784,4170,71125,1095,903,15605,92898,340.0,0.6,256.0,0.5,281.0,0.5,310.0,0.6,657.0,1.2,2045.0,3.8,9224.0,17.2,19491.0,36.3,12957.0,24.1,8133.0,15.1
44467,4,29,0,33,25,91,1.0,7.1,0.0,0.0,0.0,0.0,2.0,14.3,1.0,7.1,2.0,14.3,1.0,7.1,0.0,0.0,0.0,0.0,7.0,50.0
44468,3,28,0,33,25,89,1.0,7.1,0.0,0.0,0.0,0.0,2.0,14.3,1.0,7.1,2.0,14.3,1.0,7.1,0.0,0.0,0.0,0.0,7.0,50.0
55731,1030,1503,283,344,4729,7889,13.0,1.1,14.0,1.2,17.0,1.4,59.0,5.0,157.0,13.2,263.0,22.1,334.0,28.1,175.0,14.7,73.0,6.1,85.0,7.1
57575,372,664,75,95,1198,2404,6.0,1.3,4.0,0.8,5.0,1.0,19.0,4.0,46.0,9.6,128.0,26.8,120.0,25.1,70.0,14.6,33.0,6.9,47.0,9.8
60235,122,153,23,68,110,476,3.0,2.6,2.0,1.7,0.0,0.0,5.0,4.3,18.0,15.7,22.0,19.1,29.0,25.2,18.0,15.7,3.0,2.6,15.0,13.0
45297,7,40,0,32,27,106,1.0,5.3,0.0,0.0,0.0,0.0,3.0,15.8,3.0,15.8,3.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,9.0,47.4
51195,262,1258,74,68,2266,3928,13.0,1.6,9.0,1.1,9.0,1.1,17.0,2.1,57.0,7.0,121.0,14.8,227.0,27.7,185.0,22.6,80.0,9.8,101.0,12.3
37936,5812,27849,1171,866,35269,70967,167.0,0.8,142.0,0.6,162.0,0.7,195.0,0.9,630.0,2.9,1644.0,7.5,5003.0,22.7,7298.0,33.1,3972.0,18.0,2853.0,12.9
50407,1245,7421,287,235,8837,18025,44.0,0.8,33.0,0.6,32.0,0.6,33.0,0.6,105.0,1.8,214.0,3.7,768.0,13.4,1773.0,31.0,1560.0,27.2,1163.0,20.3
42187,762,2463,91,171,725,4212,47.0,3.0,26.0,1.7,22.0,1.4,31.0,2.0,71.0,4.6,187.0,12.0,484.0,31.0,359.0,23.0,140.0,9.0,193.0,12.4
48956,2295,0,268,294,480,3337,32.0,3.6,18.0,2.0,17.0,1.9,21.0,2.4,57.0,6.4,103.0,11.5,226.0,25.3,179.0,20.1,92.0,10.3,147.0,16.5
42456,20,57,9,62,160,308,3.0,9.7,1.0,3.2,1.0,3.2,3.0,9.7,3.0,9.7,6.0,19.4,3.0,9.7,0.0,0.0,0.0,0.0,11.0,35.5
47030,2,27,0,29,16,74,1.0,7.7,0.0,0.0,0.0,0.0,2.0,15.4,0.0,0.0,3.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,53.8
57015,26,40,13,55,159,293,2.0,6.3,2.0,6.3,1.0,3.1,4.0,12.5,2.0,6.3,4.0,12.5,5.0,15.6,4.0,12.5,0.0,0.0,8.0,25.0
46641,2,28,2,28,16,76,1.0,6.7,1.0,6.7,0.0,0.0,1.0,6.7,0.0,0.0,2.0,13.3,3.0,20.0,0.0,0.0,0.0,0.0,7.0,46.7
62262,102,0,15,24,72,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.4,5.0,15.6,9.0,28.1,5.0,15.6,1.0,3.1,9.0,28.1
49984,0,0,0,0,424,424,,,,,,,,,,,,,,,,,,,,
51457,352,870,36,108,303,1669,16.0,3.0,13.0,2.4,16.0,3.0,21.0,3.9,55.0,10.3,114.0,21.3,139.0,26.0,77.0,14.4,28.0,5.2,56.0,10.5
56439,214,368,40,81,162,865,8.0,3.0,2.0,0.7,0.0,0.0,4.0,1.5,14.0,5.2,46.0,17.1,83.0,30.9,49.0,18.2,26.0,9.7,37.0,13.8
47056,9,31,6,22,48,116,1.0,7.7,0.0,0.0,0.0,0.0,1.0,7.7,2.0,15.4,2.0,15.4,1.0,7.7,0.0,0.0,0.0,0.0,6.0,46.2
44288,24,46,4,42,53,169,3.0,12.0,0.0,0.0,0.0,0.0,3.0,12.0,2.0,8.0,2.0,8.0,1.0,4.0,1.0,4.0,0.0,0.0,13.0,52.0
47835,3,30,1,32,17,83,1.0,6.7,0.0,0.0,0.0,0.0,2.0,13.3,0.0,0.0,2.0,13.3,2.0,13.3,1.0,6.7,0.0,0.0,7.0,46.7
47836,2,28,1,31,14,76,1.0,7.7,0.0,0.0,0.0,0.0,2.0,15.4,0.0,0.0,2.0,15.4,1.0,7.7,0.0,0.0,0.0,0.0,7.0,53.8
47475,3,39,3,43,34,122,2.0,10.5,0.0,0.0,0.0,0.0,2.0,10.5,0.0,0.0,3.0,15.8,1.0,5.3,0.0,0.0,0.0,0.0,11.0,57.9
59151,5,24,2,29,23,83,1.0,9.1,0.0,0.0,0.0,0.0,3.0,27.3,0.0,0.0,2.0,18.2,2.0,18.2,0.0,0.0,0.0,0.0,3.0,27.3
59152,5,22,2,30,24,83,1.0,11.1,0.0,0.0,0.0,0.0,3.0,33.3,0.0,0.0,1.0,11.1,0.0,0.0,1.0,11.1,0.0,0.0,3.0,33.3
47470,5,43,2,33,30,113,1.0,4.8,0.0,0.0,1.0,4.8,2.0,9.5,1.0,4.8,3.0,14.3,2.0,9.5,0.0,0.0,0.0,0.0,11.0,52.4
47471,3,30,0,31,19,83,2.0,13.3,0.0,0.0,0.0,0.0,2.0,13.3,0.0,0.0,3.0,20.0,1.0,6.7,0.0,0.0,0.0,0.0,7.0,46.7
47472,3,30,5,30,20,88,1.0,7.1,0.0,0.0,0.0,0.0,2.0,14.3,1.0,7.1,2.0,14.3,1.0,7.1,0.0,0.0,0.0,0.0,7.0,50.0
47474,2,31,1,33,19,86,1.0,7.1,0.0,0.0,0.0,0.0,2.0,14.3,1.0,7.1,1.0,7.1,1.0,7.1,0.0,0.0,0.0,0.0,8.0,57.1
47473,2,36,2,41,27,108,1.0,6.3,1.0,6.3,0.0,0.0,2.0,12.5,0.0,0.0,3.0,18.8,1.0,6.3,0.0,0.0,0.0,0.0,8.0,50.0
46380,4,30,1,35,23,93,2.0,11.1,1.0,5.6,0.0,0.0,3.0,16.7,2.0,11.1,2.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,44.4
55739,243,319,54,102,178,896,7.0,3.3,3.0,1.4,2.0,0.9,17.0,8.1,16.0,7.6,64.0,30.3,45.0,21.3,28.0,13.3,7.0,3.3,22.0,10.4
59993,75,91,11,49,106,332,0.0,0.0,1.0,1.6,0.0,0.0,4.0,6.6,8.0,13.1,17.0,27.9,13.0,21.3,10.0,16.4,1.0,1.6,7.0,11.5
55626,3,86,0,10,16,115,2.0,3.4,2.0,3.4,2.0,3.4,13.0,22.4,14.0,24.1,10.0,17.2,9.0,15.5,0.0,0.0,0.0,0.0,6.0,10.3
59593,217,112,30,75,149,583,1.0,0.8,1.0,0.8,2.0,1.5,2.0,1.5,9.0,6.8,22.0,16.7,43.0,32.6,23.0,17.4,12.0,9.1,17.0,12.9
45081,7,39,2,34,37,119,1.0,4.8,1.0,4.8,2.0,9.5,2.0,9.5,1.0,4.8,5.0,23.8,2.0,9.5,0.0,0.0,1.0,4.8,6.0,28.6
59012,1578,843,391,427,5891,9130,11.0,1.1,7.0,0.7,17.0,1.7,37.0,3.6,91.0,8.9,153.0,15.0,288.0,28.2,190.0,18.6,111.0,10.9,115.0,11.3
47501,5,34,4,27,36,106,1.0,5.6,0.0,0.0,1.0,5.6,2.0,11.1,0.0,0.0,5.0,27.8,3.0,16.7,0.0,0.0,0.0,0.0,6.0,33.3
47503,16,32,3,28,33,112,1.0,6.7,0.0,0.0,0.0,0.0,2.0,13.3,0.0,0.0,4.0,26.7,2.0,13.3,0.0,0.0,0.0,0.0,6.0,40.0
47504,4,27,0,22,20,73,1.0,7.1,0.0,0.0,0.0,0.0,2.0,14.3,0.0,0.0,4.0,28.6,1.0,7.1,0.0,0.0,0.0,0.0,6.0,42.9
47502,3,27,1,21,20,72,1.0,7.7,0.0,0.0,0.0,0.0,2.0,15.4,0.0,0.0,3.0,23.1,1.0,7.7,0.0,0.0,0.0,0.0,6.0,46.2
54736,83,99,27,85,351,645,5.0,6.3,3.0,3.8,5.0,6.3,8.0,10.0,15.0,18.8,17.0,21.3,13.0,16.3,4.0,5.0,3.0,3.8,7.0,8.8
46225,2,30,0,28,24,84,1.0,6.3,0.0,0.0,0.0,0.0,2.0,12.5,0.0,0.0,3.0,18.8,1.0,6.3,1.0,6.3,0.0,0.0,8.0,50.0
47442,3,38,0,31,23,95,2.0,11.1,0.0,0.0,0.0,0.0,2.0,11.1,1.0,5.6,3.0,16.7,2.0,11.1,0.0,0.0,0.0,0.0,8.0,44.4
47443,3,32,2,30,16,83,1.0,5.9,0.0,0.0,0.0,0.0,2.0,11.8,2.0,11.8,1.0,5.9,2.0,11.8,0.0,0.0,0.0,0.0,9.0,52.9
43582,4,62,2,27,24,119,5.0,13.2,3.0,7.9,1.0,2.6,4.0,10.5,8.0,21.1,8.0,21.1,2.0,5.3,0.0,0.0,0.0,0.0,7.0,18.4
61888,28,0,9,33,47,117,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,10.0,2.0,20.0,2.0,20.0,1.0,10.0,0.0,0.0,2.0,20.0
41409,4161,1,354,443,1607,6566,76.0,4.5,38.0,2.2,30.0,1.8,32.0,1.9,64.0,3.7,134.0,7.9,345.0,20.2,395.0,23.1,264.0,15.5,329.0,19.3
55253,4,39,1,23,26,93,2.0,8.7,0.0,0.0,1.0,4.3,4.0,17.4,5.0,21.7,3.0,13.0,2.0,8.7,0.0,0.0,0.0,0.0,6.0,26.1
46409,3,28,2,27,16,76,1.0,6.3,0.0,0.0,0.0,0.0,2.0,12.5,1.0,6.3,1.0,6.3,2.0,12.5,0.0,0.0,0.0,0.0,9.0,56.3
41913,146,208,50,111,588,1103,19.0,9.8,6.0,3.1,5.0,2.6,14.0,7.2,17.0,8.8,19.0,9.8,27.0,13.9,15.0,7.7,21.0,10.8,51.0,26.3
50432,379,464,51,121,515,1530,6.0,1.6,7.0,1.8,7.0,1.8,12.0,3.1,38.0,9.9,66.0,17.3,94.0,24.6,81.0,21.2,32.0,8.4,39.0,10.2
43217,13,125,3,29,43,213,8.0,9.4,4.0,4.7,3.0,3.5,11.0,12.9,22.0,25.9,20.0,23.5,8.0,9.4,1.0,1.2,0.0,0.0,8.0,9.4
52854,9,64,2,27,44,146,2.0,5.0,0.0,0.0,0.0,0.0,3.0,7.5,7.0,17.5,11.0,27.5,6.0,15.0,2.0,5.0,0.0,0.0,9.0,22.5
48012,4,38,2,38,30,112,5.0,21.7,2.0,8.7,1.0,4.3,2.0,8.7,0.0,0.0,2.0,8.7,2.0,8.7,1.0,4.3,0.0,0.0,8.0,34.8
45215,8,31,3,26,31,99,1.0,6.7,0.0,0.0,0.0,0.0,2.0,13.3,0.0,0.0,4.0,26.7,1.0,6.7,0.0,0.0,0.0,0.0,7.0,46.7
45467,3,28,2,25,22,80,1.0,6.3,0.0,0.0,0.0,0.0,2.0,12.5,0.0,0.0,2.0,12.5,3.0,18.8,0.0,0.0,0.0,0.0,8.0,50.0
33094,8798,102576,4202,5603,43126,164305,184.0,0.2,233.0,0.3,482.0,0.6,1294.0,1.6,3818.0,4.9,9873.0,12.5,25692.0,32.6,23493.0,29.8,8939.0,11.4,4699.0,6.0
1290,329,8420,176,166,4774,13865,62.0,1.0,45.0,0.7,118.0,1.8,294.0,4.6,684.0,10.7,1375.0,21.5,2016.0,31.5,1189.0,18.6,425.0,6.6,187.0,2.9
156,4064,45937,3866,3628,30359,87854,181.0,0.5,274.0,0.7,378.0,1.0,1018.0,2.8,2374.0,6.5,5057.0,13.8,9361.0,25.6,8756.0,24.0,5186.0,14.2,3954.0,10.8
1973,166,2580,55,116,2168,5085,57.0,2.8,48.0,2.4,93.0,4.6,227.0,11.2,284.0,14.0,398.0,19.7,343.0,17.0,393.0,19.4,125.0,6.2,55.0,2.7
22757,107,263,44,99,709,1222,37.0,18.0,19.0,9.2,7.0,3.4,53.0,25.7,32.0,15.5,16.0,7.8,14.0,6.8,2.0,1.0,7.0,3.4,19.0,9.2
24839,29,163,12,68,179,451,13.0,11.0,7.0,5.9,42.0,35.6,12.0,10.2,11.0,9.3,10.0,8.5,6.0,5.1,1.0,0.8,1.0,0.8,15.0,12.7
595,304,9927,177,174,4077,14659,44.0,0.6,45.0,0.7,118.0,1.7,294.0,4.3,769.0,11.3,1344.0,19.8,1909.0,28.2,1302.0,19.2,578.0,8.5,376.0,5.5
6919,1628,16595,1123,2536,7347,29229,176.0,1.3,243.0,1.8,483.0,3.5,1021.0,7.4,2002.0,14.5,3361.0,24.4,3566.0,25.8,1773.0,12.9,682.0,4.9,490.0,3.6
155,990,27447,483,471,13250,42641,236.0,1.2,390.0,2.0,676.0,3.4,1406.0,7.1,2238.0,11.4,3699.0,18.8,4474.0,22.7,3227.0,16.4,2003.0,10.2,1342.0,6.8
5303,91,701,40,129,611,1572,12.0,2.3,8.0,1.5,20.0,3.8,57.0,10.7,69.0,12.9,62.0,11.6,107.0,20.1,104.0,19.5,65.0,12.2,29.0,5.4
5920,111,1212,45,98,1001,2467,24.0,2.4,28.0,2.8,54.0,5.4,128.0,12.9,165.0,16.6,138.0,13.9,150.0,15.1,118.0,11.9,96.0,9.6,94.0,9.4
2729,143,4119,79,118,1937,6396,38.0,1.3,34.0,1.2,51.0,1.8,148.0,5.3,370.0,13.1,640.0,22.7,598.0,21.2,452.0,16.1,305.0,10.8,179.0,6.4
184,998,11230,923,1383,7526,22060,106.0,1.2,132.0,1.5,298.0,3.3,683.0,7.6,1343.0,15.0,2044.0,22.8,2165.0,24.2,1245.0,13.9,553.0,6.2,389.0,4.3
12799,47,138,19,92,428,724,8.0,9.2,2.0,2.3,3.0,3.4,38.0,43.7,9.0,10.3,7.0,8.0,6.0,6.9,3.0,3.4,0.0,0.0,11.0,12.6
57413,30,529,25,31,170,785,14.0,4.2,8.0,2.4,18.0,5.4,35.0,10.5,104.0,31.2,73.0,21.9,34.0,10.2,7.0,2.1,5.0,1.5,35.0,10.5
10405,70,2735,29,77,624,3535,27.0,1.5,35.0,1.9,50.0,2.7,109.0,5.9,376.0,20.3,479.0,25.9,454.0,24.5,190.0,10.3,60.0,3.2,72.0,3.9
43898,6,37,3,34,38,118,1.0,5.6,0.0,0.0,0.0,0.0,3.0,16.7,0.0,0.0,4.0,22.2,2.0,11.1,1.0,5.6,0.0,0.0,7.0,38.9
43901,5,37,4,29,38,113,1.0,5.9,0.0,0.0,0.0,0.0,2.0,11.8,1.0,5.9,5.0,29.4,1.0,5.9,0.0,0.0,0.0,0.0,7.0,41.2
45981,3,33,0,31,25,92,1.0,5.6,0.0,0.0,0.0,0.0,2.0,11.1,0.0,0.0,3.0,16.7,1.0,5.6,1.0,5.6,0.0,0.0,10.0,55.6
43401,5,55,2,29,34,125,2.0,5.7,0.0,0.0,2.0,5.7,7.0,20.0,8.0,22.9,5.0,14.3,2.0,5.7,1.0,2.9,1.0,2.9,7.0,20.0
45329,3,30,0,27,23,83,1.0,6.3,0.0,0.0,0.0,0.0,2.0,12.5,1.0,6.3,1.0,6.3,3.0,18.8,0.0,0.0,0.0,0.0,8.0,50.0
59182,145,227,48,90,630,1140,5.0,2.6,4.0,2.1,2.0,1.0,8.0,4.2,29.0,15.2,40.0,20.9,43.0,22.5,16.0,8.4,23.0,12.0,21.0,11.0
44368,4,32,0,34,25,95,1.0,6.3,0.0,0.0,1.0,6.3,2.0,12.5,1.0,6.3,3.0,18.8,1.0,6.3,0.0,0.0,0.0,0.0,7.0,43.8
46385,4,35,4,40,40,123,2.0,11.8,1.0,5.9,0.0,0.0,2.0,11.8,0.0,0.0,2.0,11.8,1.0,5.9,0.0,0.0,0.0,0.0,9.0,52.9
38490,517,1042,116,175,986,2836,30.0,4.1,18.0,2.4,17.0,2.3,20.0,2.7,93.0,12.6,118.0,16.0,203.0,27.5,118.0,16.0,44.0,6.0,76.0,10.3
54033,60,191,19,73,240,583,3.0,2.7,2.0,1.8,4.0,3.6,6.0,5.5,11.0,10.0,23.0,20.9,22.0,20.0,18.0,16.4,7.0,6.4,14.0,12.7
51791,183,425,30,93,308,1039,14.0,5.0,12.0,4.3,8.0,2.8,8.0,2.8,9.0,3.2,37.0,13.1,68.0,24.1,65.0,23.0,24.0,8.5,37.0,13.1
59624,41,82,17,52,152,344,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,7.0,17.5,1.0,2.5,15.0,37.5,6.0,15.0,4.0,10.0,3.0,7.5
41215,131,765,34,101,357,1388,23.0,4.4,14.0,2.7,7.0,1.3,12.0,2.3,65.0,12.4,61.0,11.7,139.0,26.6,104.0,19.9,44.0,8.4,54.0,10.3
58001,192,180,24,72,238,706,2.0,1.9,2.0,1.9,0.0,0.0,0.0,0.0,7.0,6.7,15.0,14.4,35.0,33.7,20.0,19.2,9.0,8.7,14.0,13.5
56157,205,72,37,81,250,645,3.0,3.1,3.0,3.1,2.0,2.1,1.0,1.0,8.0,8.2,14.0,14.4,25.0,25.8,23.0,23.7,3.0,3.1,15.0,15.5
60639,4,12,1,14,15,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.7,1.0,16.7,0.0,0.0,0.0,0.0,1.0,16.7,3.0,50.0
51834,66,217,25,74,205,587,4.0,3.3,5.0,4.1,6.0,5.0,5.0,4.1,9.0,7.4,26.0,21.5,29.0,24.0,12.0,9.9,12.0,9.9,13.0,10.7
49098,164,522,35,97,411,1229,12.0,3.6,10.0,3.0,11.0,3.3,12.0,3.6,13.0,3.8,57.0,16.9,97.0,28.7,65.0,19.2,25.0,7.4,36.0,10.7
42209,115,514,32,99,409,1169,14.0,3.9,9.0,2.5,12.0,3.4,13.0,3.7,54.0,15.2,50.0,14.0,72.0,20.2,61.0,17.1,32.0,9.0,39.0,11.0
43984,6,98,2,56,46,208,5.0,8.3,2.0,3.3,5.0,8.3,6.0,10.0,8.0,13.3,13.0,21.7,8.0,13.3,3.0,5.0,0.0,0.0,10.0,16.7
31150,152,324,72,277,214,1039,29.0,7.3,11.0,2.8,15.0,3.8,23.0,5.8,49.0,12.4,64.0,16.2,78.0,19.7,34.0,8.6,23.0,5.8,69.0,17.5
59242,9,30,4,39,54,136,3.0,20.0,0.0,0.0,2.0,13.3,1.0,6.7,3.0,20.0,0.0,0.0,4.0,26.7,1.0,6.7,0.0,0.0,1.0,6.7
60709,5,20,0,28,22,75,1.0,14.3,0.0,0.0,0.0,0.0,1.0,14.3,1.0,14.3,0.0,0.0,2.0,28.6,0.0,0.0,0.0,0.0,2.0,28.6
43997,5,73,1,55,44,178,6.0,14.0,2.0,4.7,4.0,9.3,5.0,11.6,5.0,11.6,8.0,18.6,2.0,4.7,1.0,2.3,0.0,0.0,10.0,23.3
37391,17,209,6,78,85,395,10.0,7.4,38.0,27.9,6.0,4.4,8.0,5.9,14.0,10.3,25.0,18.4,10.0,7.4,5.0,3.7,3.0,2.2,17.0,12.5
60711,5,21,0,32,21,79,1.0,14.3,0.0,0.0,0.0,0.0,1.0,14.3,0.0,0.0,1.0,14.3,2.0,28.6,0.0,0.0,0.0,0.0,2.0,28.6
43985,5,98,1,56,47,207,6.0,10.3,4.0,6.9,4.0,6.9,7.0,12.1,7.0,12.1,12.0,20.7,5.0,8.6,1.0,1.7,1.0,1.7,11.0,19.0
9973,20,348,11,114,155,648,12.0,5.4,49.0,22.1,9.0,4.1,20.0,9.0,33.0,14.9,36.0,16.2,26.0,11.7,16.0,7.2,3.0,1.4,18.0,8.1
43986,5,78,1,53,47,184,4.0,9.5,3.0,7.1,4.0,9.5,6.0,14.3,4.0,9.5,8.0,19.0,4.0,9.5,0.0,0.0,0.0,0.0,9.0,21.4
49079,101,74,9,138,200,522,9.0,13.6,2.0,3.0,1.0,1.5,4.0,6.1,5.0,7.6,15.0,22.7,5.0,7.6,5.0,7.6,2.0,3.0,18.0,27.3
18491,21,307,10,115,125,578,16.0,8.2,47.0,24.2,11.0,5.7,16.0,8.2,24.0,12.4,26.0,13.4,17.0,8.8,13.0,6.7,6.0,3.1,18.0,9.3
43988,5,86,2,53,47,193,6.0,12.2,2.0,4.1,5.0,10.2,6.0,12.2,6.0,12.2,8.0,16.3,5.0,10.2,2.0,4.1,0.0,0.0,9.0,18.4
43987,6,87,1,53,47,194,7.0,14.0,2.0,4.0,4.0,8.0,7.0,14.0,4.0,8.0,9.0,18.0,5.0,10.0,1.0,2.0,0.0,0.0,11.0,22.0
44000,5,76,1,56,46,184,6.0,12.5,1.0,2.1,3.0,6.3,4.0,8.3,7.0,14.6,10.0,20.8,5.0,10.4,2.0,4.2,1.0,2.1,9.0,18.8
49078,16,100,7,97,90,310,8.0,12.7,4.0,6.3,3.0,4.8,4.0,6.3,6.0,9.5,9.0,14.3,6.0,9.5,6.0,9.5,2.0,3.2,15.0,23.8
51880,45,74,7,62,67,255,7.0,14.3,2.0,4.1,2.0,4.1,4.0,8.2,4.0,8.2,9.0,18.4,5.0,10.2,6.0,12.2,0.0,0.0,10.0,20.4
61954,10,15,0,53,47,125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,1.0,25.0
43989,7,82,1,54,49,193,5.0,9.6,5.0,9.6,3.0,5.8,6.0,11.5,8.0,15.4,5.0,9.6,5.0,9.6,4.0,7.7,1.0,1.9,10.0,19.2
43992,6,77,1,55,45,184,6.0,12.2,3.0,6.1,3.0,6.1,7.0,14.3,5.0,10.2,11.0,22.4,2.0,4.1,2.0,4.1,0.0,0.0,10.0,20.4
44004,5,59,1,53,46,164,5.0,15.2,3.0,9.1,1.0,3.0,6.0,18.2,3.0,9.1,6.0,18.2,2.0,6.1,0.0,0.0,0.0,0.0,7.0,21.2
6156,30,387,14,114,160,705,17.0,7.2,44.0,18.6,8.0,3.4,22.0,9.3,39.0,16.5,34.0,14.3,34.0,14.3,17.0,7.2,2.0,0.8,20.0,8.4
60712,17,31,4,71,60,183,1.0,7.1,0.0,0.0,0.0,0.0,2.0,14.3,1.0,7.1,2.0,14.3,2.0,14.3,0.0,0.0,2.0,14.3,4.0,28.6
43998,5,74,5,57,46,187,5.0,11.1,2.0,4.4,4.0,8.9,6.0,13.3,8.0,17.8,6.0,13.3,5.0,11.1,0.0,0.0,0.0,0.0,9.0,20.0
60707,7,25,2,28,24,86,1.0,9.1,0.0,0.0,0.0,0.0,2.0,18.2,1.0,9.1,2.0,18.2,1.0,9.1,0.0,0.0,0.0,0.0,4.0,36.4
44001,6,77,1,57,47,188,5.0,11.1,3.0,6.7,4.0,8.9,2.0,4.4,7.0,15.6,10.0,22.2,5.0,11.1,0.0,0.0,1.0,2.2,8.0,17.8
43996,5,75,1,54,45,180,6.0,13.3,4.0,8.9,1.0,2.2,6.0,13.3,6.0,13.3,6.0,13.3,6.0,13.3,1.0,2.2,0.0,0.0,9.0,20.0
18489,19,332,10,113,133,607,9.0,4.4,43.0,20.9,15.0,7.3,14.0,6.8,30.0,14.6,35.0,17.0,19.0,9.2,16.0,7.8,3.0,1.5,22.0,10.7
37390,14,217,6,81,93,411,10.0,7.0,38.0,26.6,9.0,6.3,9.0,6.3,19.0,13.3,18.0,12.6,17.0,11.9,7.0,4.9,3.0,2.1,13.0,9.1
44003,10,82,7,61,59,219,5.0,11.6,3.0,7.0,5.0,11.6,5.0,11.6,4.0,9.3,6.0,14.0,6.0,14.0,0.0,0.0,0.0,0.0,9.0,20.9
43994,5,71,1,55,47,179,5.0,11.9,1.0,2.4,4.0,9.5,4.0,9.5,9.0,21.4,7.0,16.7,3.0,7.1,1.0,2.4,0.0,0.0,8.0,19.0
60710,5,22,0,33,22,82,1.0,12.5,0.0,0.0,0.0,0.0,1.0,12.5,0.0,0.0,0.0,0.0,2.0,25.0,2.0,25.0,0.0,0.0,2.0,25.0
43999,6,79,4,62,52,203,5.0,11.1,0.0,0.0,5.0,11.1,3.0,6.7,9.0,20.0,8.0,17.8,3.0,6.7,2.0,4.4,2.0,4.4,8.0,17.8
37392,14,216,7,79,84,400,10.0,7.2,36.0,25.9,10.0,7.2,8.0,5.8,12.0,8.6,24.0,17.3,14.0,10.1,5.0,3.6,4.0,2.9,16.0,11.5
44005,9,85,4,62,54,214,7.0,15.2,5.0,10.9,1.0,2.2,6.0,13.0,3.0,6.5,7.0,15.2,4.0,8.7,2.0,4.3,0.0,0.0,11.0,23.9
43983,8,112,3,60,55,238,6.0,9.2,1.0,1.5,7.0,10.8,5.0,7.7,9.0,13.8,11.0,16.9,13.0,20.0,3.0,4.6,1.0,1.5,9.0,13.8
44013,13,68,4,67,52,204,6.0,17.6,1.0,2.9,2.0,5.9,2.0,5.9,5.0,14.7,5.0,14.7,3.0,8.8,1.0,2.9,0.0,0.0,9.0,26.5
60713,5,18,5,24,21,73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.7,0.0,0.0,2.0,33.3,2.0,33.3,0.0,0.0,0.0,0.0,1.0,16.7
43990,5,83,1,58,49,196,7.0,14.3,1.0,2.0,3.0,6.1,4.0,8.2,7.0,14.3,9.0,18.4,5.0,10.2,4.0,8.2,1.0,2.0,8.0,16.3
43995,6,76,1,53,46,182,6.0,14.3,2.0,4.8,3.0,7.1,3.0,7.1,5.0,11.9,10.0,23.8,5.0,11.9,0.0,0.0,0.0,0.0,8.0,19.0
43982,8,132,3,59,57,259,7.0,9.2,3.0,3.9,4.0,5.3,4.0,5.3,13.0,17.1,13.0,17.1,12.0,15.8,6.0,7.9,1.0,1.3,13.0,17.1
43991,7,74,1,53,48,183,5.0,11.4,2.0,4.5,5.0,11.4,5.0,11.4,4.0,9.1,7.0,15.9,6.0,13.6,1.0,2.3,0.0,0.0,9.0,20.5
44002,109,90,8,85,75,367,6.0,10.9,3.0,5.5,4.0,7.3,3.0,5.5,4.0,7.3,13.0,23.6,5.0,9.1,4.0,7.3,0.0,0.0,13.0,23.6
61949,2,16,1,24,34,77,0.0,0.0,1.0,33.3,0.0,0.0,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3
60708,5,21,0,28,21,75,1.0,14.3,0.0,0.0,0.0,0.0,1.0,14.3,1.0,14.3,0.0,0.0,2.0,28.6,0.0,0.0,0.0,0.0,2.0,28.6
